what,kind,bundleId,bundleVersion,description,time
error,log,,,"Exception in org.eclipse.ui.internal.PageLayout.stackView: org.eclipse.ui.PartInitException: Could not create view: org.eclipse.cdt.debug.ui.DisassemblyView",1431479352334
error,log,,,"Exception in org.eclipse.ui.internal.PageLayout.stackView: org.eclipse.ui.PartInitException: Could not create view: org.eclipse.cdt.debug.ui.DisassemblyView",1431479352350
opened,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.VariableView",1431479352506
activated,perspective,com.altera.sbtgui.ui,11.0.0.157,"com.altera.sbtgui.ui.debugPerspective",1431479352537
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1431479358262
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepOver",1431479358309
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepOver",1431479360118
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepOver",1431479361694
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1431479364923
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1431479389649
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1431479391381
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431479443501
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431479445232
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431479445638
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431479458791
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431479463487
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431479467169
